county_code,year,tva,treat,post,ln_agriculture,ln_manufacturing,agriculture_share_1920,agriculture_share_1930,manufacturing_share_1920,manufacturing_share_1930,ln_avg_farm_value_1920,ln_avg_farm_value_1930,white_share_1920,white_share_1930,white_share_1920_sq,white_share_1930_sq,county_has_no_missing
37171,1920,0,0,0,8.917713165283203,7.557994842529297,0.5735034346580505,0.5514705777168274,0.1472373753786087,0.18869850039482117,5.41610050201416,5.61840295791626,0.926626443862915,0.9316712617874146,0.8586365580558777,0.8680113554000854,TRUE
37171,1930,0,0,0,8.931078910827637,7.858640670776367,0.5735034346580505,0.5514705777168274,0.1472373753786087,0.18869850039482117,5.41610050201416,5.61840295791626,0.926626443862915,0.9316712617874146,0.8586365580558777,0.8680113554000854,TRUE
37171,1940,0,0,0,8.597112655639648,8.193400382995605,0.5735034346580505,0.5514705777168274,0.1472373753786087,0.18869850039482117,5.41610050201416,5.61840295791626,0.926626443862915,0.9316712617874146,0.8586365580558777,0.8680113554000854,TRUE
37171,1950,0,0,1,8.525360107421875,8.585785865783691,0.5735034346580505,0.5514705777168274,0.1472373753786087,0.18869850039482117,5.41610050201416,5.61840295791626,0.926626443862915,0.9316712617874146,0.8586365580558777,0.8680113554000854,TRUE
37171,1960,0,0,1,8.315566062927246,8.895903587341309,0.5735034346580505,0.5514705777168274,0.1472373753786087,0.18869850039482117,5.41610050201416,5.61840295791626,0.926626443862915,0.9316712617874146,0.8586365580558777,0.8680113554000854,TRUE
37173,1920,0,0,0,7.610357761383057,6.406879901885986,0.6450479030609131,0.5714285969734192,0.19361022114753723,0.04163997620344162,4.605170249938965,5.316122055053711,0.9259679317474365,0.8916839361190796,0.8574166297912598,0.7951002717018127,TRUE
37173,1930,0,0,0,7.4866132736206055,4.867534637451172,0.6450479030609131,0.5714285969734192,0.19361022114753723,0.04163997620344162,4.605170249938965,5.316122055053711,0.9259679317474365,0.8916839361190796,0.8574166297912598,0.7951002717018127,TRUE
37173,1940,0,0,0,6.930494785308838,5.438079357147217,0.6450479030609131,0.5714285969734192,0.19361022114753723,0.04163997620344162,4.605170249938965,5.316122055053711,0.9259679317474365,0.8916839361190796,0.8574166297912598,0.7951002717018127,TRUE
37173,1950,0,0,1,6.722630023956299,6.295266151428223,0.6450479030609131,0.5714285969734192,0.19361022114753723,0.04163997620344162,4.605170249938965,5.316122055053711,0.9259679317474365,0.8916839361190796,0.8574166297912598,0.7951002717018127,TRUE
37173,1960,0,0,1,5.153291702270508,6.196444034576416,0.6450479030609131,0.5714285969734192,0.19361022114753723,0.04163997620344162,4.605170249938965,5.316122055053711,0.9259679317474365,0.8916839361190796,0.8574166297912598,0.7951002717018127,TRUE
37175,1920,0,0,0,7.17930793762207,6.917705535888672,0.3821730315685272,0.2571428716182709,0.2942033112049103,0.2369101494550705,5.105945587158203,5.596424102783203,0.932172417640686,0.9327354431152344,0.8689454197883606,0.8699954152107239,TRUE
37175,1930,0,0,0,6.679096698760986,6.5971455574035645,0.3821730315685272,0.2571428716182709,0.2942033112049103,0.2369101494550705,5.105945587158203,5.596424102783203,0.932172417640686,0.9327354431152344,0.8689454197883606,0.8699954152107239,TRUE
37175,1940,0,0,0,6.7405195236206055,7.352441310882568,0.3821730315685272,0.2571428716182709,0.2942033112049103,0.2369101494550705,5.105945587158203,5.596424102783203,0.932172417640686,0.9327354431152344,0.8689454197883606,0.8699954152107239,TRUE
37175,1950,0,0,1,6.646390438079834,7.580189228057861,0.3821730315685272,0.2571428716182709,0.2942033112049103,0.2369101494550705,5.105945587158203,5.596424102783203,0.932172417640686,0.9327354431152344,0.8689454197883606,0.8699954152107239,TRUE
37175,1960,0,0,1,5.693732261657715,7.722677707672119,0.3821730315685272,0.2571428716182709,0.2942033112049103,0.2369101494550705,5.105945587158203,5.596424102783203,0.932172417640686,0.9327354431152344,0.8689454197883606,0.8699954152107239,TRUE
37177,1920,0,0,0,6.694561958312988,4.6151204109191895,0.800000011920929,0.8888888955116272,0.10000000149011612,0,5.0106353759765625,5.345109462738037,0.6956073641777039,0.6694422960281372,0.48386961221694946,0.44815298914909363,TRUE
37177,1930,0,0,0,7.132142543792725,0,0.800000011920929,0.8888888955116272,0.10000000149011612,0,5.0106353759765625,5.345109462738037,0.6956073641777039,0.6694422960281372,0.48386961221694946,0.44815298914909363,TRUE
37177,1940,0,0,0,6.520621299743652,5.877735614776611,0.800000011920929,0.8888888955116272,0.10000000149011612,0,5.0106353759765625,5.345109462738037,0.6956073641777039,0.6694422960281372,0.48386961221694946,0.44815298914909363,TRUE
37177,1950,0,0,1,6.364750862121582,6.001414775848389,0.800000011920929,0.8888888955116272,0.10000000149011612,0,5.0106353759765625,5.345109462738037,0.6956073641777039,0.6694422960281372,0.48386961221694946,0.44815298914909363,TRUE
37177,1960,0,0,1,5.828945636749268,5.602118968963623,0.800000011920929,0.8888888955116272,0.10000000149011612,0,5.0106353759765625,5.345109462738037,0.6956073641777039,0.6694422960281372,0.48386961221694946,0.44815298914909363,TRUE
37179,1920,0,0,0,9.418329238891602,6.406879901885986,0.7820618748664856,0.7961783409118652,0.03849329799413681,0.07837656885385513,5.393627643585205,5.503333568572998,0.7593604922294617,0.7547768354415894,0.5766283273696899,0.569688081741333,TRUE
37179,1930,0,0,0,9.480695724487305,7.162397384643555,0.7820618748664856,0.7961783409118652,0.03849329799413681,0.07837656885385513,5.393627643585205,5.503333568572998,0.7593604922294617,0.7547768354415894,0.5766283273696899,0.569688081741333,TRUE
37179,1940,0,0,0,8.81120491027832,7.428333282470703,0.7820618748664856,0.7961783409118652,0.03849329799413681,0.07837656885385513,5.393627643585205,5.503333568572998,0.7593604922294617,0.7547768354415894,0.5766283273696899,0.569688081741333,TRUE
37179,1950,0,0,1,8.552560806274414,8.080547332763672,0.7820618748664856,0.7961783409118652,0.03849329799413681,0.07837656885385513,5.393627643585205,5.503333568572998,0.7593604922294617,0.7547768354415894,0.5766283273696899,0.569688081741333,TRUE
37179,1960,0,0,1,7.573017120361328,8.637993812561035,0.7820618748664856,0.7961783409118652,0.03849329799413681,0.07837656885385513,5.393627643585205,5.503333568572998,0.7593604922294617,0.7547768354415894,0.5766283273696899,0.569688081741333,TRUE
37181,1920,0,0,0,8.442900657653809,7.7931742668151855,0.505334198474884,0.3711340129375458,0.26387980580329895,0.220346137881279,5.720311641693115,5.596424102783203,0.5537523627281189,0.5600131750106812,0.30664166808128357,0.31361475586891174,TRUE
37181,1930,0,0,0,8.165325164794922,7.6439619064331055,0.505334198474884,0.3711340129375458,0.26387980580329895,0.220346137881279,5.720311641693115,5.596424102783203,0.5537523627281189,0.5600131750106812,0.30664166808128357,0.31361475586891174,TRUE
